episode,reward,steps,epsilon,loss
135,441.3927917480469,500,1.0,
136,456.7891540527344,500,1.0,
137,439.28338623046875,500,1.0,
138,447.1287841796875,500,1.0,
139,443.71502685546875,500,1.0,
140,440.39471435546875,500,1.0,
141,433.1910400390625,500,1.0,
142,441.0376281738281,500,1.0,
143,451.6612548828125,500,1.0,
144,435.8629455566406,500,1.0,
145,439.54119873046875,500,1.0,
146,460.58087158203125,500,1.0,
147,447.2569274902344,500,1.0,
148,446.8376770019531,500,1.0,
149,441.8484802246094,500,1.0,
150,443.69781494140625,500,1.0,
151,442.28375244140625,500,1.0,
152,436.24822998046875,500,1.0,
153,432.43017578125,500,1.0,
154,435.1283264160156,500,1.0,
155,446.75726318359375,500,1.0,
156,454.44183349609375,500,1.0,
157,451.496337890625,500,1.0,
158,440.61199951171875,500,1.0,
159,451.90521240234375,500,1.0,
160,435.59613037109375,500,1.0,
161,443.47607421875,500,1.0,
162,441.82122802734375,500,1.0,
163,434.45941162109375,500,1.0,
164,450.3960266113281,500,1.0,
165,451.6796569824219,500,1.0,
166,445.28887939453125,500,1.0,
167,450.5536804199219,500,1.0,
168,439.81829833984375,500,1.0,
169,444.34063720703125,500,1.0,
170,462.7479248046875,500,1.0,
171,430.226806640625,500,1.0,
172,434.65667724609375,500,1.0,
173,452.03350830078125,500,1.0,
174,449.22705078125,500,1.0,
175,432.193359375,500,1.0,
176,444.4656677246094,500,1.0,
177,438.2546081542969,500,1.0,
178,447.8626403808594,500,1.0,
179,439.37933349609375,500,1.0,
180,431.318115234375,500,1.0,
181,443.07525634765625,500,1.0,
182,439.57122802734375,500,1.0,
183,444.60882568359375,500,1.0,
184,450.3203125,500,1.0,
185,434.60369873046875,500,1.0,
186,441.7996826171875,500,1.0,
187,447.1798095703125,500,1.0,
188,446.28289794921875,500,1.0,
189,441.3254089355469,500,1.0,
190,435.1107482910156,500,1.0,
191,435.19464111328125,500,1.0,
192,447.9886169433594,500,1.0,
193,451.78173828125,500,1.0,
194,443.53546142578125,500,1.0,
195,451.2192687988281,500,1.0,
196,450.19659423828125,500,1.0,
197,447.5997009277344,500,1.0,
198,439.9930419921875,500,1.0,
199,434.56787109375,500,1.0,
200,450.40167236328125,500,1.0,
201,443.3100891113281,500,1.0,
202,452.0067138671875,500,1.0,
203,433.81817626953125,500,1.0,
204,446.0435791015625,500,1.0,
205,421.9111328125,500,1.0,
206,446.0247497558594,500,1.0,
207,442.9786682128906,500,1.0,
208,435.4129638671875,500,1.0,
209,454.70538330078125,500,1.0,
210,456.2579650878906,500,1.0,
211,440.017333984375,500,1.0,
212,438.9493713378906,500,1.0,
213,444.7916259765625,500,1.0,
214,435.0045166015625,500,1.0,
215,443.31475830078125,500,1.0,
216,439.8428649902344,500,1.0,
217,439.27752685546875,500,1.0,
218,443.06561279296875,500,1.0,
219,446.671142578125,500,1.0,
220,448.1102294921875,500,1.0,
221,456.3326721191406,500,1.0,
222,439.69384765625,500,1.0,
223,439.27740478515625,500,1.0,
224,442.91851806640625,500,1.0,
225,447.30645751953125,500,1.0,
226,434.1131591796875,500,1.0,
227,447.4460144042969,500,1.0,
228,443.51409912109375,500,1.0,
229,447.29132080078125,500,1.0,
230,430.1803283691406,500,1.0,
231,439.2650451660156,500,1.0,
232,449.8840637207031,500,1.0,
233,439.5345153808594,500,1.0,
234,447.08294677734375,500,1.0,
235,446.8087158203125,500,1.0,
236,431.3799743652344,500,1.0,
237,443.16357421875,500,1.0,
238,433.2167663574219,500,1.0,
239,459.89654541015625,500,1.0,
240,439.83013916015625,500,1.0,
241,443.3470764160156,500,1.0,
242,440.11383056640625,500,1.0,
243,439.7519226074219,500,1.0,
244,440.0617980957031,500,1.0,
245,438.94415283203125,500,1.0,
246,443.25933837890625,500,1.0,
247,430.78363037109375,500,1.0,
248,443.26361083984375,500,1.0,
249,435.27398681640625,500,1.0,
250,431.19317626953125,500,1.0,
251,442.55859375,500,1.0,
252,438.9042663574219,500,1.0,
253,446.1014099121094,500,1.0,
254,448.10723876953125,500,1.0,
255,427.07098388671875,500,1.0,
256,439.0792236328125,500,1.0,
257,450.46722412109375,500,1.0,
258,434.0377197265625,500,1.0,
259,454.85284423828125,500,1.0,
260,450.0243835449219,500,1.0,
261,453.33648681640625,500,1.0,
262,443.8558654785156,500,1.0,
263,460.2127380371094,500,1.0,
264,450.1974792480469,500,1.0,
265,455.07696533203125,500,1.0,
266,439.9290771484375,500,1.0,
267,444.2261962890625,500,1.0,
268,454.3440856933594,500,1.0,
269,459.99029541015625,500,1.0,
270,454.2042236328125,500,1.0,
271,456.5639953613281,500,1.0,
272,453.01641845703125,500,1.0,
273,444.4515380859375,500,1.0,
274,445.6895751953125,500,1.0,
275,443.76885986328125,500,1.0,
276,468.3951416015625,500,1.0,
277,462.2696533203125,500,1.0,
278,453.84088134765625,500,1.0,
279,445.1566467285156,500,1.0,
280,447.38775634765625,500,1.0,
281,440.4658203125,500,1.0,
282,457.15032958984375,500,1.0,
283,450.93731689453125,500,1.0,
284,458.4083251953125,500,1.0,
285,450.94805908203125,500,1.0,
286,451.15155029296875,500,1.0,
287,450.1942138671875,500,1.0,
288,455.9029846191406,500,1.0,
289,460.7108154296875,500,1.0,
290,441.3512878417969,500,1.0,
291,454.58154296875,500,1.0,
292,446.2825927734375,500,1.0,
293,455.48358154296875,500,1.0,
294,453.9107360839844,500,1.0,
295,455.28546142578125,500,1.0,
296,449.4612731933594,500,1.0,
297,458.9504699707031,500,1.0,
298,461.47320556640625,500,1.0,
299,440.8958740234375,500,1.0,
